DYADID,Person,PID,Day,DayOfWeek,TIME,GENDER,GenderS,AConflict,PConflict,AconflictC,PconflictC,CAAvoid,CPAvoid,woman,man,ASATISF,PSATISF,AsatisfC,PsatisfC,AconflictC_mean,PconflictC_mean,AconflictCC,PconflictCC
8,1,81,8,1,0.5,1,Man,1,1,-0.99,-0.99,-0.387742718,-0.387742718,0,1,6.75,7,0.425651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
8,1,81,9,2,1.5,1,Man,1,1,-0.99,-0.99,-0.387742718,-0.387742718,0,1,6.75,7,0.425651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
8,1,81,10,3,2.5,1,Man,1,2,-0.99,0.01,-0.387742718,-0.387742718,0,1,6.5,7,0.175651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-0.142857143
8,1,81,11,4,3.5,1,Man,1,2,-0.99,0.01,-0.387742718,-0.387742718,0,1,6.25,7,-0.074348686,0.675651314,-0.347142857,0.152857143,-0.642857143,-0.142857143
8,1,81,12,5,4.5,1,Man,1,1,-0.99,-0.99,-0.387742718,-0.387742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
8,1,81,13,6,5.5,1,Man,1,2,-0.99,0.01,-0.387742718,-0.387742718,0,1,6.75,7,0.425651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-0.142857143
8,1,81,14,7,6.5,1,Man,1,1,-0.99,-0.99,-0.387742718,-0.387742718,0,1,6.75,7,0.425651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
8,2,82,1,1,-6.5,-1,Woman,2,2,0.01,0.01,-0.387742718,-0.387742718,1,0,7,7,0.675651314,0.675651314,0.152857143,-0.347142857,-0.142857143,0.357142857
8,2,82,2,2,-5.5,-1,Woman,5,2,3.01,0.01,-0.387742718,-0.387742718,1,0,6.25,6.75,-0.074348686,0.425651314,0.152857143,-0.347142857,2.857142857,0.357142857
8,2,82,3,3,-4.5,-1,Woman,3,1,1.01,-0.99,-0.387742718,-0.387742718,1,0,6.5,6.75,0.175651314,0.425651314,0.152857143,-0.347142857,0.857142857,-0.642857143
8,2,82,4,4,-3.5,-1,Woman,1,1,-0.99,-0.99,-0.387742718,-0.387742718,1,0,7,6.75,0.675651314,0.425651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
8,2,82,5,5,-2.5,-1,Woman,5,5,3.01,3.01,-0.387742718,-0.387742718,1,0,6.5,5.75,0.175651314,-0.574348686,0.152857143,-0.347142857,2.857142857,3.357142857
8,2,82,6,6,-1.5,-1,Woman,2,3,0.01,1.01,-0.387742718,-0.387742718,1,0,7,6.75,0.675651314,0.425651314,0.152857143,-0.347142857,-0.142857143,1.357142857
8,2,82,7,7,-0.5,-1,Woman,2,2,0.01,0.01,-0.387742718,-0.387742718,1,0,7,6.75,0.675651314,0.425651314,0.152857143,-0.347142857,-0.142857143,0.357142857
8,2,82,8,1,0.5,-1,Woman,1,1,-0.99,-0.99,-0.387742718,-0.387742718,1,0,7,6.75,0.675651314,0.425651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
8,2,82,9,2,1.5,-1,Woman,1,1,-0.99,-0.99,-0.387742718,-0.387742718,1,0,7,6.75,0.675651314,0.425651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
8,2,82,10,3,2.5,-1,Woman,2,1,0.01,-0.99,-0.387742718,-0.387742718,1,0,7,6.5,0.675651314,0.175651314,0.152857143,-0.347142857,-0.142857143,-0.642857143
8,2,82,11,4,3.5,-1,Woman,2,1,0.01,-0.99,-0.387742718,-0.387742718,1,0,7,6.25,0.675651314,-0.074348686,0.152857143,-0.347142857,-0.142857143,-0.642857143
8,2,82,12,5,4.5,-1,Woman,1,1,-0.99,-0.99,-0.387742718,-0.387742718,1,0,7,7,0.675651314,0.675651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
8,2,82,13,6,5.5,-1,Woman,2,1,0.01,-0.99,-0.387742718,-0.387742718,1,0,7,6.75,0.675651314,0.425651314,0.152857143,-0.347142857,-0.142857143,-0.642857143
8,2,82,14,7,6.5,-1,Woman,1,1,-0.99,-0.99,-0.387742718,-0.387742718,1,0,7,6.75,0.675651314,0.425651314,0.152857143,-0.347142857,-1.142857143,-0.642857143
10,1,101,1,1,-6.5,1,Man,1,1,-0.99,-0.99,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,-0.642857143,-0.785714286
10,1,101,2,2,-5.5,1,Man,2,2,0.01,0.01,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,0.357142857,0.214285714
10,1,101,3,3,-4.5,1,Man,1,2,-0.99,0.01,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,-0.642857143,0.214285714
10,1,101,4,4,-3.5,1,Man,4,4,2.01,2.01,-0.637742718,-1.012742718,0,1,7,6.75,0.675651314,0.425651314,-0.347142857,-0.204285714,2.357142857,2.214285714
10,1,101,5,5,-2.5,1,Man,1,1,-0.99,-0.99,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,-0.642857143,-0.785714286
10,1,101,6,6,-1.5,1,Man,3,4,1.01,2.01,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,1.357142857,2.214285714
10,1,101,7,7,-0.5,1,Man,2,2,0.01,0.01,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,0.357142857,0.214285714
10,1,101,8,1,0.5,1,Man,1,1,-0.99,-0.99,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,-0.642857143,-0.785714286
10,1,101,9,2,1.5,1,Man,1,1,-0.99,-0.99,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,-0.642857143,-0.785714286
10,1,101,10,3,2.5,1,Man,2,2,0.01,0.01,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,0.357142857,0.214285714
10,1,101,11,4,3.5,1,Man,2,2,0.01,0.01,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,0.357142857,0.214285714
10,1,101,12,5,4.5,1,Man,1,1,-0.99,-0.99,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,-0.642857143,-0.785714286
10,1,101,13,6,5.5,1,Man,1,1,-0.99,-0.99,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,-0.642857143,-0.785714286
10,1,101,14,7,6.5,1,Man,1,1,-0.99,-0.99,-0.637742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.347142857,-0.204285714,-0.642857143,-0.785714286
10,2,102,1,1,-6.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,-0.785714286,-0.642857143
10,2,102,2,2,-5.5,-1,Woman,2,2,0.01,0.01,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,0.214285714,0.357142857
10,2,102,3,3,-4.5,-1,Woman,2,1,0.01,-0.99,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,0.214285714,-0.642857143
10,2,102,4,4,-3.5,-1,Woman,4,4,2.01,2.01,-1.012742718,-0.637742718,1,0,6.75,7,0.425651314,0.675651314,-0.204285714,-0.347142857,2.214285714,2.357142857
10,2,102,5,5,-2.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,-0.785714286,-0.642857143
10,2,102,6,6,-1.5,-1,Woman,4,3,2.01,1.01,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,2.214285714,1.357142857
10,2,102,7,7,-0.5,-1,Woman,2,2,0.01,0.01,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,0.214285714,0.357142857
10,2,102,8,1,0.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,-0.785714286,-0.642857143
10,2,102,9,2,1.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,-0.785714286,-0.642857143
10,2,102,10,3,2.5,-1,Woman,2,2,0.01,0.01,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,0.214285714,0.357142857
10,2,102,11,4,3.5,-1,Woman,2,2,0.01,0.01,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,0.214285714,0.357142857
10,2,102,12,5,4.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,-0.785714286,-0.642857143
10,2,102,13,6,5.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,-0.785714286,-0.642857143
10,2,102,14,7,6.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,-0.204285714,-0.347142857,-0.785714286,-0.642857143
11,1,111,1,1,-6.5,1,Man,2,1,0.01,-0.99,-0.137742718,0.612257282,0,1,6.75,7,0.425651314,0.675651314,0.01,0.367142857,6.42E-17,-1.357142857
11,1,111,2,2,-5.5,1,Man,2,2,0.01,0.01,-0.137742718,0.612257282,0,1,6.75,7,0.425651314,0.675651314,0.01,0.367142857,6.42E-17,-0.357142857
11,1,111,3,3,-4.5,1,Man,2,1,0.01,-0.99,-0.137742718,0.612257282,0,1,6.5,7,0.175651314,0.675651314,0.01,0.367142857,6.42E-17,-1.357142857
11,1,111,4,4,-3.5,1,Man,3,3,1.01,1.01,-0.137742718,0.612257282,0,1,6.5,7,0.175651314,0.675651314,0.01,0.367142857,1,0.642857143
11,1,111,5,5,-2.5,1,Man,1,3,-0.99,1.01,-0.137742718,0.612257282,0,1,6.75,7,0.425651314,0.675651314,0.01,0.367142857,-1,0.642857143
11,1,111,6,6,-1.5,1,Man,3,1,1.01,-0.99,-0.137742718,0.612257282,0,1,6.75,7,0.425651314,0.675651314,0.01,0.367142857,1,-1.357142857
11,1,111,7,7,-0.5,1,Man,3,3,1.01,1.01,-0.137742718,0.612257282,0,1,6.75,7,0.425651314,0.675651314,0.01,0.367142857,1,0.642857143
11,1,111,8,1,0.5,1,Man,2,4,0.01,2.01,-0.137742718,0.612257282,0,1,6.75,7,0.425651314,0.675651314,0.01,0.367142857,6.42E-17,1.642857143
11,1,111,9,2,1.5,1,Man,3,4,1.01,2.01,-0.137742718,0.612257282,0,1,6.75,7,0.425651314,0.675651314,0.01,0.367142857,1,1.642857143
11,1,111,10,3,2.5,1,Man,2,4,0.01,2.01,-0.137742718,0.612257282,0,1,6.75,7,0.425651314,0.675651314,0.01,0.367142857,6.42E-17,1.642857143
11,1,111,11,4,3.5,1,Man,2,4,0.01,2.01,-0.137742718,0.612257282,0,1,6.75,7,0.425651314,0.675651314,0.01,0.367142857,6.42E-17,1.642857143
11,1,111,12,5,4.5,1,Man,1,1,-0.99,-0.99,-0.137742718,0.612257282,0,1,6.75,7,0.425651314,0.675651314,0.01,0.367142857,-1,-1.357142857
11,1,111,13,6,5.5,1,Man,1,1,-0.99,-0.99,-0.137742718,0.612257282,0,1,6.75,7,0.425651314,0.675651314,0.01,0.367142857,-1,-1.357142857
11,1,111,14,7,6.5,1,Man,1,1,-0.99,-0.99,-0.137742718,0.612257282,0,1,7,7,0.675651314,0.675651314,0.01,0.367142857,-1,-1.357142857
11,2,112,1,1,-6.5,-1,Woman,1,2,-0.99,0.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314,0.367142857,0.01,-1.357142857,6.42E-17
11,2,112,2,2,-5.5,-1,Woman,2,2,0.01,0.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314,0.367142857,0.01,-0.357142857,6.42E-17
11,2,112,3,3,-4.5,-1,Woman,1,2,-0.99,0.01,0.612257282,-0.137742718,1,0,7,6.5,0.675651314,0.175651314,0.367142857,0.01,-1.357142857,6.42E-17
11,2,112,4,4,-3.5,-1,Woman,3,3,1.01,1.01,0.612257282,-0.137742718,1,0,7,6.5,0.675651314,0.175651314,0.367142857,0.01,0.642857143,1
11,2,112,5,5,-2.5,-1,Woman,3,1,1.01,-0.99,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314,0.367142857,0.01,0.642857143,-1
11,2,112,6,6,-1.5,-1,Woman,1,3,-0.99,1.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314,0.367142857,0.01,-1.357142857,1
11,2,112,7,7,-0.5,-1,Woman,3,3,1.01,1.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314,0.367142857,0.01,0.642857143,1
11,2,112,8,1,0.5,-1,Woman,4,2,2.01,0.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314,0.367142857,0.01,1.642857143,6.42E-17
11,2,112,9,2,1.5,-1,Woman,4,3,2.01,1.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314,0.367142857,0.01,1.642857143,1
11,2,112,10,3,2.5,-1,Woman,4,2,2.01,0.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314,0.367142857,0.01,1.642857143,6.42E-17
11,2,112,11,4,3.5,-1,Woman,4,2,2.01,0.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314,0.367142857,0.01,1.642857143,6.42E-17
11,2,112,12,5,4.5,-1,Woman,1,1,-0.99,-0.99,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314,0.367142857,0.01,-1.357142857,-1
11,2,112,13,6,5.5,-1,Woman,1,1,-0.99,-0.99,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314,0.367142857,0.01,-1.357142857,-1
11,2,112,14,7,6.5,-1,Woman,1,1,-0.99,-0.99,0.612257282,-0.137742718,1,0,7,7,0.675651314,0.675651314,0.367142857,0.01,-1.357142857,-1
12,1,121,1,1,-6.5,1,Man,2,1,0.01,-0.99,0.112257282,-1.387742718,0,1,3,3.5,-3.324348686,-2.824348686,-0.204285714,0.152857143,0.214285714,-1.142857143
12,1,121,2,2,-5.5,1,Man,2,2,0.01,0.01,0.112257282,-1.387742718,0,1,3.75,4,-2.574348686,-2.324348686,-0.204285714,0.152857143,0.214285714,-0.142857143
12,1,121,3,3,-4.5,1,Man,2,2,0.01,0.01,0.112257282,-1.387742718,0,1,3.5,5.25,-2.824348686,-1.074348686,-0.204285714,0.152857143,0.214285714,-0.142857143
12,1,121,4,4,-3.5,1,Man,2,2,0.01,0.01,0.112257282,-1.387742718,0,1,3.75,4.5,-2.574348686,-1.824348686,-0.204285714,0.152857143,0.214285714,-0.142857143
12,1,121,5,5,-2.5,1,Man,2,1,0.01,-0.99,0.112257282,-1.387742718,0,1,3.5,3.5,-2.824348686,-2.824348686,-0.204285714,0.152857143,0.214285714,-1.142857143
12,1,121,6,6,-1.5,1,Man,4,4,2.01,2.01,0.112257282,-1.387742718,0,1,3,5.25,-3.324348686,-1.074348686,-0.204285714,0.152857143,2.214285714,1.857142857
12,1,121,7,7,-0.5,1,Man,1,1,-0.99,-0.99,0.112257282,-1.387742718,0,1,3.75,6.25,-2.574348686,-0.074348686,-0.204285714,0.152857143,-0.785714286,-1.142857143
12,1,121,8,1,0.5,1,Man,1,1,-0.99,-0.99,0.112257282,-1.387742718,0,1,4,6,-2.324348686,-0.324348686,-0.204285714,0.152857143,-0.785714286,-1.142857143
12,1,121,9,2,1.5,1,Man,3,5,1.01,3.01,0.112257282,-1.387742718,0,1,4.75,4.5,-1.574348686,-1.824348686,-0.204285714,0.152857143,1.214285714,2.857142857
12,1,121,10,3,2.5,1,Man,1,5,-0.99,3.01,0.112257282,-1.387742718,0,1,4.75,4.75,-1.574348686,-1.574348686,-0.204285714,0.152857143,-0.785714286,2.857142857
12,1,121,11,4,3.5,1,Man,1,2,-0.99,0.01,0.112257282,-1.387742718,0,1,4.5,6.5,-1.824348686,0.175651314,-0.204285714,0.152857143,-0.785714286,-0.142857143
12,1,121,12,5,4.5,1,Man,2,1,0.01,-0.99,0.112257282,-1.387742718,0,1,2.5,6.25,-3.824348686,-0.074348686,-0.204285714,0.152857143,0.214285714,-1.142857143
12,1,121,13,6,5.5,1,Man,1,1,-0.99,-0.99,0.112257282,-1.387742718,0,1,3.5,4,-2.824348686,-2.324348686,-0.204285714,0.152857143,-0.785714286,-1.142857143
12,1,121,14,7,6.5,1,Man,1,2,-0.99,0.01,0.112257282,-1.387742718,0,1,3.25,6.25,-3.074348686,-0.074348686,-0.204285714,0.152857143,-0.785714286,-0.142857143
12,2,122,1,1,-6.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,0.112257282,1,0,3.5,3,-2.824348686,-3.324348686,0.152857143,-0.204285714,-1.142857143,0.214285714
12,2,122,2,2,-5.5,-1,Woman,2,2,0.01,0.01,-1.387742718,0.112257282,1,0,4,3.75,-2.324348686,-2.574348686,0.152857143,-0.204285714,-0.142857143,0.214285714
12,2,122,3,3,-4.5,-1,Woman,2,2,0.01,0.01,-1.387742718,0.112257282,1,0,5.25,3.5,-1.074348686,-2.824348686,0.152857143,-0.204285714,-0.142857143,0.214285714
12,2,122,4,4,-3.5,-1,Woman,2,2,0.01,0.01,-1.387742718,0.112257282,1,0,4.5,3.75,-1.824348686,-2.574348686,0.152857143,-0.204285714,-0.142857143,0.214285714
12,2,122,5,5,-2.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,0.112257282,1,0,3.5,3.5,-2.824348686,-2.824348686,0.152857143,-0.204285714,-1.142857143,0.214285714
12,2,122,6,6,-1.5,-1,Woman,4,4,2.01,2.01,-1.387742718,0.112257282,1,0,5.25,3,-1.074348686,-3.324348686,0.152857143,-0.204285714,1.857142857,2.214285714
12,2,122,7,7,-0.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,0.112257282,1,0,6.25,3.75,-0.074348686,-2.574348686,0.152857143,-0.204285714,-1.142857143,-0.785714286
12,2,122,8,1,0.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,0.112257282,1,0,6,4,-0.324348686,-2.324348686,0.152857143,-0.204285714,-1.142857143,-0.785714286
12,2,122,9,2,1.5,-1,Woman,5,3,3.01,1.01,-1.387742718,0.112257282,1,0,4.5,4.75,-1.824348686,-1.574348686,0.152857143,-0.204285714,2.857142857,1.214285714
12,2,122,10,3,2.5,-1,Woman,5,1,3.01,-0.99,-1.387742718,0.112257282,1,0,4.75,4.75,-1.574348686,-1.574348686,0.152857143,-0.204285714,2.857142857,-0.785714286
12,2,122,11,4,3.5,-1,Woman,2,1,0.01,-0.99,-1.387742718,0.112257282,1,0,6.5,4.5,0.175651314,-1.824348686,0.152857143,-0.204285714,-0.142857143,-0.785714286
12,2,122,12,5,4.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,0.112257282,1,0,6.25,2.5,-0.074348686,-3.824348686,0.152857143,-0.204285714,-1.142857143,0.214285714
12,2,122,13,6,5.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,0.112257282,1,0,4,3.5,-2.324348686,-2.824348686,0.152857143,-0.204285714,-1.142857143,-0.785714286
12,2,122,14,7,6.5,-1,Woman,2,1,0.01,-0.99,-1.387742718,0.112257282,1,0,6.25,3.25,-0.074348686,-3.074348686,0.152857143,-0.204285714,-0.142857143,-0.785714286
14,1,141,1,3,-6.5,1,Man,2,3,0.01,1.01,-0.262742718,-0.762742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.132857143,-0.142857143,1.142857143
14,1,141,2,4,-5.5,1,Man,1,1,-0.99,-0.99,-0.262742718,-0.762742718,0,1,6.5,7,0.175651314,0.675651314,0.152857143,-0.132857143,-1.142857143,-0.857142857
14,1,141,3,5,-4.5,1,Man,4,2,2.01,0.01,-0.262742718,-0.762742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.132857143,1.857142857,0.142857143
14,1,141,4,6,-3.5,1,Man,2,2,0.01,0.01,-0.262742718,-0.762742718,0,1,6.75,7,0.425651314,0.675651314,0.152857143,-0.132857143,-0.142857143,0.142857143
14,1,141,5,7,-2.5,1,Man,1,3,-0.99,1.01,-0.262742718,-0.762742718,0,1,7,7,0.675651314,0.675651314,0.152857143,-0.132857143,-1.142857143,1.142857143
14,1,141,6,1,-1.5,1,Man,2,1,0.01,-0.99,-0.262742718,-0.762742718,0,1,6.75,7,0.425651314,0.675651314,0.152857143,-0.132857143,-0.142857143,-0.857142857
14,1,141,7,2,-0.5,1,Man,2,1,0.01,-0.99,-0.262742718,-0.762742718,0,1,6.75,7,0.425651314,0.675651314,0.152857143,-0.132857143,-0.142857143,-0.857142857
14,1,141,8,3,0.5,1,Man,3,1,1.01,-0.99,-0.262742718,-0.762742718,0,1,6.25,7,-0.074348686,0.675651314,0.152857143,-0.132857143,0.857142857,-0.857142857
14,1,141,9,4,1.5,1,Man,2,1,0.01,-0.99,-0.262742718,-0.762742718,0,1,6.5,7,0.175651314,0.675651314,0.152857143,-0.132857143,-0.142857143,-0.857142857
14,1,141,10,5,2.5,1,Man,2,1,0.01,-0.99,-0.262742718,-0.762742718,0,1,6.5,6.25,0.175651314,-0.074348686,0.152857143,-0.132857143,-0.142857143,-0.857142857
14,1,141,11,6,3.5,1,Man,4,6,2.01,4.01,-0.262742718,-0.762742718,0,1,6.75,5.25,0.425651314,-1.074348686,0.152857143,-0.132857143,1.857142857,4.142857143
14,1,141,12,7,4.5,1,Man,1,2,-0.99,0.01,-0.262742718,-0.762742718,0,1,6.75,6,0.425651314,-0.324348686,0.152857143,-0.132857143,-1.142857143,0.142857143
14,1,141,13,1,5.5,1,Man,1,1,-0.99,-0.99,-0.262742718,-0.762742718,0,1,6.75,6.75,0.425651314,0.425651314,0.152857143,-0.132857143,-1.142857143,-0.857142857
14,1,141,14,2,6.5,1,Man,3,1,1.01,-0.99,-0.262742718,-0.762742718,0,1,6.5,7,0.175651314,0.675651314,0.152857143,-0.132857143,0.857142857,-0.857142857
14,2,142,1,3,-6.5,-1,Woman,3,2,1.01,0.01,-0.762742718,-0.262742718,1,0,7,7,0.675651314,0.675651314,-0.132857143,0.152857143,1.142857143,-0.142857143
14,2,142,2,4,-5.5,-1,Woman,1,1,-0.99,-0.99,-0.762742718,-0.262742718,1,0,7,6.5,0.675651314,0.175651314,-0.132857143,0.152857143,-0.857142857,-1.142857143
14,2,142,3,5,-4.5,-1,Woman,2,4,0.01,2.01,-0.762742718,-0.262742718,1,0,7,7,0.675651314,0.675651314,-0.132857143,0.152857143,0.142857143,1.857142857
14,2,142,4,6,-3.5,-1,Woman,2,2,0.01,0.01,-0.762742718,-0.262742718,1,0,7,6.75,0.675651314,0.425651314,-0.132857143,0.152857143,0.142857143,-0.142857143
14,2,142,5,7,-2.5,-1,Woman,3,1,1.01,-0.99,-0.762742718,-0.262742718,1,0,7,7,0.675651314,0.675651314,-0.132857143,0.152857143,1.142857143,-1.142857143
14,2,142,6,1,-1.5,-1,Woman,1,2,-0.99,0.01,-0.762742718,-0.262742718,1,0,7,6.75,0.675651314,0.425651314,-0.132857143,0.152857143,-0.857142857,-0.142857143
14,2,142,7,2,-0.5,-1,Woman,1,2,-0.99,0.01,-0.762742718,-0.262742718,1,0,7,6.75,0.675651314,0.425651314,-0.132857143,0.152857143,-0.857142857,-0.142857143
14,2,142,8,3,0.5,-1,Woman,1,3,-0.99,1.01,-0.762742718,-0.262742718,1,0,7,6.25,0.675651314,-0.074348686,-0.132857143,0.152857143,-0.857142857,0.857142857
14,2,142,9,4,1.5,-1,Woman,1,2,-0.99,0.01,-0.762742718,-0.262742718,1,0,7,6.5,0.675651314,0.175651314,-0.132857143,0.152857143,-0.857142857,-0.142857143
14,2,142,10,5,2.5,-1,Woman,1,2,-0.99,0.01,-0.762742718,-0.262742718,1,0,6.25,6.5,-0.074348686,0.175651314,-0.132857143,0.152857143,-0.857142857,-0.142857143
14,2,142,11,6,3.5,-1,Woman,6,4,4.01,2.01,-0.762742718,-0.262742718,1,0,5.25,6.75,-1.074348686,0.425651314,-0.132857143,0.152857143,4.142857143,1.857142857
14,2,142,12,7,4.5,-1,Woman,2,1,0.01,-0.99,-0.762742718,-0.262742718,1,0,6,6.75,-0.324348686,0.425651314,-0.132857143,0.152857143,0.142857143,-1.142857143
14,2,142,13,1,5.5,-1,Woman,1,1,-0.99,-0.99,-0.762742718,-0.262742718,1,0,6.75,6.75,0.425651314,0.425651314,-0.132857143,0.152857143,-0.857142857,-1.142857143
14,2,142,14,2,6.5,-1,Woman,1,3,-0.99,1.01,-0.762742718,-0.262742718,1,0,7,6.5,0.675651314,0.175651314,-0.132857143,0.152857143,-0.857142857,0.857142857
16,1,161,1,3,-6.5,1,Man,2,1,0.01,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.847142857,0.785714286,-0.142857143
16,1,161,2,4,-5.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.847142857,-0.214285714,-0.142857143
16,1,161,3,5,-4.5,1,Man,2,2,0.01,0.01,1.987257282,-0.887742718,0,1,7,6,0.675651314,-0.324348686,-0.775714286,-0.847142857,0.785714286,0.857142857
16,1,161,4,6,-3.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.847142857,-0.214285714,-0.142857143
16,1,161,5,7,-2.5,1,Man,2,2,0.01,0.01,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.847142857,0.785714286,0.857142857
16,1,161,6,1,-1.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.847142857,-0.214285714,-0.142857143
16,1,161,7,2,-0.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.847142857,-0.214285714,-0.142857143
16,1,161,8,3,0.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.847142857,-0.214285714,-0.142857143
16,1,161,9,4,1.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.847142857,-0.214285714,-0.142857143
16,1,161,10,5,2.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.847142857,-0.214285714,-0.142857143
16,1,161,11,6,3.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.847142857,-0.214285714,-0.142857143
16,1,161,12,7,4.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.847142857,-0.214285714,-0.142857143
16,1,161,13,1,5.5,1,Man,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.847142857,-0.214285714,-0.142857143
